gid;place_name;stop_name;lon;lat
de:08216:34709;Plittersdorf;Riedstraße;8.152984;48.881185
de:08216:34713;Bühl;Robert-Koch-Str./Bachschlossweg;8.139967;48.689783
de:08216:34714;Rittersbach;Gasthaus Blume;8.137362;48.680371
de:08216:34715;Rittersbach;Haus Schneider;8.144872;48.678188
de:08216:34716;Riegel;Café Jägersteig;8.159065;48.677014
de:08216:34717;Riegel;Burg Windeck;8.158320;48.672037
de:08216:34718;Riegel;Gasthaus Rebstock;8.154538;48.678069
de:08216:34719;Riegel;Haus König;8.150783;48.681065
de:08216:34720;Kappelwindeck;Einsiedelhof;8.147387;48.686147
de:08216:34721;Kappelwindeck;Schreinerei Rapp;8.147100;48.689202
de:08216:34722;Kappelwindeck;Haus Seifried;8.149786;48.688104
de:08216:34723;Kappelwindeck;Brombachweg;8.155409;48.688176
de:08216:34724;Kappelwindeck;Klotzbergstraße;8.153622;48.690708
de:08216:34725;Vimbuch;Tullaschule;8.110754;48.720159
de:08216:34726;Kappelwindeck;Kirchplatz;8.145671;48.691983
de:08216:34727;Kappelwindeck;Bachschlossschule;8.143713;48.690441
de:08216:34730;Bühl;A.-Stifter-Straße;8.131227;48.691817
de:08216:34731;Bühl;Martin-Luther-Str./Arndtstr.;8.125307;48.691135
de:08216:34732;Bühl;Siemensstraße;8.122154;48.696288
de:08216:34733;Bühl;Kirchgassweg;8.124175;48.698102
de:08216:34734;Bühl;Beethoven-/Robert-Schumann-Str;8.124849;48.700586
de:08216:34735;Bühl;O.-Haefelin-/P.-Fischer-Str.;8.127139;48.700515
de:08216:34736;Bühl;Arndtstr./Berliner Str.;8.129178;48.690061
de:08216:34737;Plittersdorf;Schulstraße;8.154196;48.883619
de:08216:34738;Bühl;Im Grün;8.136230;48.700450
de:08216:34739;Weitenung;Canadastraße;8.132709;48.734950
de:08216:34740;Weitenung;Yburgstraße;8.135179;48.736289
de:08216:34741;Weitenung;Witstunger Straße;8.130741;48.743137
de:08216:34742;Weitenung;Alte Post;8.128244;48.741147
de:08216:34743;Bühl;Draisstraße;8.116027;48.688033
de:08216:34744;Eisental;Auerhahn;8.160215;48.706811
de:08216:34745;Eisental;Kapelle;8.152741;48.712146
de:08216:34747;Bühl;Industriestraße;8.126043;48.705868
de:08216:34748;Bühl;Robert-Bosch-Straße;8.118417;48.689184
de:08216:34749;Bühl;Dieselstraße;8.126915;48.709633
de:08216:34750;Vimbuch;Werkstraße;8.120842;48.718944
de:08216:34754;Neusatz;Unterstmatt;8.206730;48.629461
de:08216:34758;Bühlertal;Abzw. Burg Windeck;8.182269;48.669047
de:08216:34759;Bühlertal;Wiedenfelsen;8.220672;48.660420
de:08216:34761;Bühl;Rheintalstraße;8.120959;48.696792
de:08216:34762;Bad Rotenfels;Bahnhof/Rotherma;8.303137;48.815829
de:08216:34763;Kuppenheim;Kuppenheim;8.256137;48.834116
de:08216:34764;Bischweier;Bischweier;8.277517;48.832176
de:08216:34765;Bühl;Am Froschbächle;8.131622;48.707339
de:08216:34766;Hilpertsau;Hilpertsau;8.348646;48.739980
de:08216:34767;Plittersdorf;Fähre;8.137488;48.887039
de:08216:34768;Weisenbach;Weisenbach;8.355329;48.727472
de:08216:34776;Vimbuch;Vimbuch-Center;8.109766;48.724545
de:08216:34777;Kaltenbronn (Schw);Orgelfelsenhaus;8.415786;48.735347
de:08216:34778;Kaltenbronn (Schw);Rankhütte;8.413837;48.738943
de:08216:34779;Kaltenbronn (Schw);Kreuzle;8.423655;48.724930
de:08216:34780;Kaltenbronn (Schw);Schwarzmisshütte;8.425434;48.713924
de:08216:34781;Staufenberg;Neuhaus;8.294513;48.766827
de:08216:34782;Loffenau;Käppele;8.402266;48.784889
de:08216:34783;Freiolsheim;Mayersbild;8.366010;48.832785
de:08216:34784;Raumünzach;Obere Fallbrücke;8.333725;48.651003
de:08216:34786;Hügelsheim;Schwarzwaldstraße;8.114239;48.795630
de:08216:34787;Hochfeld;Tennisplätze;8.115371;48.787238
de:08216:34788;Hochfeld;Ahornbrunnen;8.112030;48.787369
de:08216:34789;Hardtwald;Schule Hardtwald;8.109604;48.786380
de:08216:34790;Söllingen;Airpark Eisstadion;8.097692;48.781917
de:08216:34792;Hardtwald;Victoriastraße;8.106271;48.786061
de:08216:34794;Moos;Kindergarten;8.065209;48.719075
de:08216:34796;Gaggenau;Altenheim;8.313603;48.803151
de:08216:34797;Rastatt;Mercedes-Benz QM;8.178343;48.863974
de:08216:34798;Rastatt;Mercedes-Benz Halle 2.1;8.179367;48.865941
de:08216:34799;Gaggenau;Neuapostolische Kirche;8.307072;48.806257
de:08216:34800;Bad Rotenfels;Thermalbad;8.302751;48.808440
de:08216:34801;Rastatt;Mercedes-Benz Tor 7;8.172738;48.856456
de:08216:34805;Gaggenau;Waldseebad;8.297568;48.798394
de:08216:34807;Vimbuch;TÜV;8.121749;48.714671
de:08216:34808;Gaggenau;Sommerhalde;8.335710;48.799127
de:08216:34809;Bühl;Bühlertalstr/Kappelwindeckstr;8.141027;48.693827
de:08216:34810;Bühl;Bühlertalstr/Hauptstr;8.136536;48.694141
de:08216:34817;Gaggenau;Heil;8.328586;48.807559
de:08216:34818;Riegel;Bühlsbergweg;8.153208;48.677203
de:08216:34825;Kappelwindeck;Öhinghaltweg;8.151969;48.691621
de:08216:34832;Winden;Jagdhausstraße;8.182206;48.769171
de:08216:34833;Hügelsheim;Bruchweg;8.109586;48.793405
de:08216:34836;Söllingen;Schule;8.058077;48.778265
de:08216:34837;Leiberstung;Grundschule;8.100989;48.751501
de:08216:34839;Leiberstung;Baggersee;8.113584;48.759159
de:08216:34840;Lichtenau;Schule;8.008930;48.725090
de:08216:34841;Scherzheim;Schule;8.001070;48.712229
de:08216:34846;Oberweier;Kapellenstraße;8.112676;48.698274
de:08216:34847;Muckenschopf;Abzw. Eichwaldstraße;7.990802;48.696940
de:08216:34850;Bühl;Henri-Dunant-Platz;8.127804;48.702015
de:08216:34851;Eisental;Grundschule;8.161796;48.713094
de:08216:34855;Bühl;Erlenstraße;8.130661;48.704078
de:08216:34858;Bühl;Untere Strut;8.134443;48.710895
de:08216:34859;Ottersdorf;Lindenallee;8.159443;48.862626
de:08216:34864;Oberbruch;Böschstraße;8.091844;48.728675
de:08216:34873;Ottersdorf;Im Streibelgrund;8.162165;48.862177
de:08216:34908;Bad Rotenfels;Ludwig-Erhard-Straße;8.316953;48.810138
de:08216:35109;Durmersheim;Durmersheim Nord;8.280536;48.937759
de:08216:35111;Sinzheim;Sinzheim Nord;8.169621;48.770610
de:08216:35112;Sinzheim;Sinzheim;8.158607;48.760029
de:08216:35126;Sinzheim;Kindergarten Vormberg;8.178065;48.755291
de:08216:35825;Leiberstung;Kindergarten;8.097773;48.752407
de:08216:37233;Balzhofen;Hauptfeld;8.095492;48.712336
de:08216:37234;Ulm;Zinken;8.020078;48.725493
de:08216:37235;Grauelsbaum;Birkenweiher;7.980085;48.735323
de:08216:39004;Iffezheim;Oktorfeld;8.131119;48.828173
de:08216:3996;Muggensturm;Feuerwehr;8.281146;48.872412
de:08216:3997;Muggensturm;Rathaus;8.278272;48.867696
de:08216:3998;Muggensturm;Karlsruher Str.;8.289177;48.874031
de:08216:3999;Muggensturm;Rastatter Str.;8.276125;48.869434
de:08216:4000;Muggensturm;Freibad;8.290381;48.876335
de:08216:4001;Muggensturm;Bachstraße;8.280437;48.876459
de:08216:4010;Muggensturm;Haus Margaretha;8.283338;48.871094
de:08216:6411;Au am Rhein;Diehl;8.241297;48.954208
de:08216:6412;Au am Rhein;Ortsmitte;8.239087;48.950751
de:08216:6413;Au am Rhein;Elchesheimer Str.;8.232952;48.949536
de:08216:6414;Würmersheim;Auer Straße;8.252724;48.938715
de:08216:6415;Elchesheim-Illingen;Illingen Speyerer Straße;8.215012;48.934407
de:08216:6416;Elchesheim-Illingen;Illingen Durmersheimer Str.;8.209775;48.934997
de:08216:6417;Elchesheim-Illingen;Illingen Heimatmuseum;8.208230;48.932625
de:08216:6418;Elchesheim-Illingen;Elchesheim Grüner Baum;8.210072;48.928494
de:08216:6419;Au am Rhein;Würmersheimer Str.;8.239968;48.949831
de:08216:6420;Elchesheim-Illingen;Illingen Gemeindezentrum;8.209308;48.930058
de:08216:8119;Freiolsheim;Rathaus;8.373933;48.846177
de:08216:8120;Freiolsheim;Post;8.375991;48.844403
de:08216:8121;Freiolsheim;Waldparkplatz;8.380482;48.840803
de:08225:2788;Haßmersheim;Ort;9.147518;49.301305
de:08225:32;Neckarzimmern;Rathaus;9.134375;49.317868
de:08225:6343;Mosbach;Westbahnhof;9.134097;49.346763
de:08225:8209;Mosbach;Bahnhof;9.143556;49.352264
de:08225:8222;Haßmersheim;Bahnhof;9.153994;49.303935
de:08225:8223;Neckarzimmern;Bahnhof;9.137394;49.316650
de:08225:9180;Neckarelz;Bahnhof;9.112573;49.348689
de:08226:3550;Sinsheim;Hauptbahnhof;8.875068;49.250369
de:08226:3558;Sinsheim;Museum/Arena;8.899313;49.241643
de:08226:3561;Steinsfurt;Bahnhof;8.907784;49.236024
de:08226:37;Altlußheim;Raiffeisenbank;8.497649;49.302517
de:08226:38;Altlußheim;Rebstöckl;8.497820;49.302066
de:08231:11;Pforzheim;ZOB;8.705214;48.893660
de:08231:208;Brötzingen;Bahnhof (Bus);8.665850;48.888912
de:08231:3991;Brötzingen;Mitte;8.667117;48.889496
de:08231:3993;Pforzheim;Maihälden;8.678238;48.893371
de:08231:3994;Brötzingen;Sandweg;8.662616;48.885899
de:08231:3995;Brötzingen;Wohnlichstraße;8.653902;48.882000
de:08231:50;Pforzheim;Hauptbahnhof;8.703247;48.893979
de:08235:402;Bad Wildbad;Uhlandplatz Sommerbergbahn;8.549419;48.750826
de:08235:420;Calmbach;Bahnhof;8.571302;48.776601
de:08235:422;Höfen;Nord;8.581839;48.807742
de:08235:423;Calmbach;Süd;8.566505;48.773446
de:08235:424;Bad Wildbad;Wildbad, Nord;8.555186;48.764068
de:08235:8220;Calmbach;Lindenplatz;8.582352;48.773843
de:08235:8940;Höfen;Bahnhof;8.581094;48.798577
de:08235:8941;Höfen;Sägmühleweg;8.584058;48.807464
de:08235:8960;Bad Wildbad;Bahnhof Bad Wildbad;8.551063;48.755522
de:08235:8961;Bad Wildbad;Kurpark;8.550497;48.748652
de:08235:9070;Hochdorf;Bahnhof;8.724061;48.482492
de:08235:9105;Bernbach;Südhangstraße (Ersatz);8.415975;48.822690
de:08235:9500;Höfen;Hindenburgstr.;8.583915;48.806446
de:08235:9502;Dobel;Dreimarkstein;8.527689;48.806742
de:08235:9503;Dobel;Gesundheitszentrum;8.502509;48.800281
de:08235:9504;Dobel;Ortsmitte;8.494838;48.797512
de:08235:9505;Dobel;Birkengrund;8.490301;48.799352
de:08235:9550;Neusatz;Calwer Straße;8.483968;48.813061
de:08235:9552;Neusatz;Kirche;8.481183;48.816527
de:08235:9553;Rotensol;Viertelstraße;8.468113;48.819987
de:08235:9554;Rotensol;Lamm;8.462229;48.818798
de:08235:9555;Rotensol;Schwarzwaldstraße;8.461034;48.815811
de:08235:9556;Bad Herrenalb;Bleiche;8.445044;48.805890
de:08235:9557;Bad Herrenalb;Post;8.440921;48.801222
de:08235:9558;Bad Herrenalb;Bad Herrenalb;8.439070;48.802447
de:08235:9559;Bad Herrenalb;Falkensteinschule;8.450425;48.805583
de:08235:9575;Dobel;Schule;8.493957;48.797417
de:08235:9625;Calmbach;Parkanlage;8.574895;48.775281
de:08235:9635;Höfen;Rathaus;8.582989;48.801867
de:08235:9670;Calmbach;Taubenäckersiedlung;8.565005;48.772250
de:08235:9695;Bad Wildbad;Schwarzer Weg;8.552132;48.760343
de:08235:9700;Calmbach;Birkenhof/Bhf.;8.570512;48.775305
de:08235:9703;Bad Herrenalb;Bad Herrenalb Steinhäusle;8.445062;48.820117
de:08235:9711;Bad Herrenalb;Kullenmühle;8.444020;48.808943
de:08235:9720;Bernbach;Rathaus;8.415894;48.823778
de:08235:9721;Bernbach;Althof;8.394074;48.831786
de:08235:9739;Bernbach;Talblickstraße;8.420251;48.820567
de:08235:9742;Bad Herrenalb;Sägwasenplatz;8.438819;48.795198
de:08235:9745;Bad Herrenalb;Hotel Post;8.436789;48.797761
de:08235:9746;Bad Herrenalb;Gernsbacher Straße;8.432818;48.794802
de:08235:9748;Bad Herrenalb;Rathausplatz;8.435145;48.796849
de:08235:9749;Bad Herrenalb;Kurhaus;8.437193;48.799056
de:08235:9758;Gaistal;Oberes Gaistal;8.445089;48.769598
de:08235:9759;Gaistal;Talwiese;8.443697;48.767194
de:08235:9761;Gaistal;Hirschwinkelbrunnen;8.442313;48.777720
de:08235:9762;Gaistal;Wiesengrund;8.445978;48.784084
de:08235:9763;Gaistal;Unteres Gaistal Schule;8.447622;48.781574
de:08235:9764;Gaistal;Abzw. Unteres Gaistal;8.443867;48.787073
de:08235:9765;Bad Herrenalb;Rotenbächle;8.442107;48.791334
de:08235:9766;Gaistal;Hirschwinkelhütte;8.440130;48.777744
de:08235:9767;Gaistal;Spechtschmiede;8.436869;48.768941
de:08235:9768;Gaistal;Zieflensberg;8.436555;48.767235
de:08235:9769;Gaistal;Bernbacher Weg;8.433043;48.762931
de:08235:9772;Bad Herrenalb;Freibad;8.426422;48.792813
de:08236:1090;Birkenfeld;Bahnhof;8.645216;48.873706
de:08236:1409;Neuenbürg;Schloßbergschule;8.588846;48.847885
de:08236:1413;Neuenbürg;Bahnhofstraße;8.597452;48.849138
de:08236:1490;Neuenbürg;Bahnhof;8.600956;48.849156
de:08236:1491;Neuenbürg;Süd;8.598952;48.844557
de:08236:1492;Neuenbürg;Freibad;8.590409;48.836936
de:08236:1493;Neuenbürg;Eyachbrücke;8.577896;48.817213
de:08236:1494;Rotenbach;Bahnhof;8.578875;48.830189
de:08236:1700;Königsbach;Bahnhof (Bus);8.611178;48.962147
de:08236:1716;Ispringen;Kämpfelbachquelle;8.664251;48.918070
de:08236:1717;Ispringen;Bahnhof;8.672264;48.914398
de:08236:1791;Ersingen;Bahnhof;8.639062;48.930471
de:08236:1792;Bilfingen;Bahnhof;8.620458;48.948722
de:08236:1793;Königsbach;Bahnhof;8.608834;48.962601
de:08236:1794;Remchingen;Wilferdingen-Singen Bahnhof;8.572731;48.953748
de:08236:1795;Ersingen;West;8.633780;48.931457
de:08236:1796;Ersingen;Untere Eisinger Str.;8.638011;48.933079
de:08236:1797;Ersingen;Tankstelle;8.645072;48.930005
de:08236:2300;Knittlingen;ZOB / Schule;8.758897;49.025946
de:08236:2301;Knittlingen;Nord;8.753930;49.027860
de:08236:5660;Neuenbürg;Eyachbrücke (Bus);8.577033;48.816284
de:08237:1002;Freudenstadt;Stadtbahnhof;8.411016;48.467604
de:08237:1048;Freudenstadt;Industriegebiet/Schmid;8.435118;48.464608
de:08237:1050;Freudenstadt;Hauptbahnhof;8.429054;48.460462
de:08237:1201;Baiersbronn;Bahnhof;8.372101;48.503513
de:08237:1202;Baiersbronn;Schule;8.375847;48.510607
de:08237:1221;Friedrichstal;Bahnhof;8.376853;48.481557
de:08237:1401;Klosterreichenbach;Rathaus;8.398430;48.524715
de:08237:1402;Klosterreichenbach;Kirche;8.400541;48.525727
de:08237:1403;Heselbach;Bahnhof Hesselbach;8.399095;48.536655
de:08237:1411;Röt;Auto Schleeh;8.399122;48.557201
de:08237:1421;Huzenbach;Bahnhof;8.391262;48.582547
de:08237:1431;Schwarzenberg;Bahnhof;8.383743;48.598798
de:08237:1502;Schönmünzach;Bahnhof;8.369747;48.604810
de:08237:17903;Huzenbach;Kurhaus;8.387929;48.588062
de:08237:1913;Grüntal;Grüntal-Wittlensweiler;8.460432;48.475358
de:08237:2401;Ruhestein;Ruhestein;8.222145;48.561179
de:08237:32983;Freudenstadt;Schulzentrum/Panoramabad (Bahn);8.421373;48.467425
de:08237:4001;Dornstetten;Bahnhof;8.503111;48.469659
de:08237:4322;Bittelbronn;Bahnhof;8.588658;48.444435
de:08237:5022;Horb a Neckar;Heiligenfeld;8.660208;48.467747
de:08237:7965;Eutingen im Gäu;Bahnhof;8.782370;48.479759
de:08237:8006;Eutingen im Gäu;Nord;8.753472;48.484737
de:08237:8009;Dornstetten;Aach;8.482549;48.473351
de:08237:9600;Klosterreichenbach;Bahnhof;8.399122;48.526506
de:08237:9601;Röt;Röt Bahnhof;8.397254;48.555578
de:08237:9604;Schopfloch;Bahnhof;8.547272;48.453920
de:08317:13730;Seebach;Seibelseckle;8.217555;48.595323
de:08317:14015;Stadelhofen;Brücke;8.034577;48.558926
de:08317:14016;Stadelhofen;Königsgasse;8.039823;48.561393
de:08317:14017;Tiergarten;Gemeindehalle;8.064679;48.558367
de:08317:14018;Tiergarten;Rebstock;8.064760;48.556066
de:08317:14019;Tiergarten;Spring;8.071030;48.552016
de:08317:14020;Oberkirch;Bahnhof;8.076717;48.529243
de:08317:14022;Oberkirch;Blumenau;8.072126;48.538838
de:08317:14023;Oberkirch;Renchener Straße;8.077139;48.533431
de:08317:14024;Oberkirch;Stadthalle;8.072135;48.533520
de:08317:14027;Oberkirch;Hans-Furler-Gymnasium;8.070716;48.528416
de:08317:14028;Oberkirch;Ölmühle;8.064365;48.536417
de:08317:14030;Maisenbühl;Abzweig;8.042419;48.536381
de:08317:14031;Oberkirch;Raiffeisenstraße;8.068093;48.532854
de:08317:14042;Nußbach;Kirche;8.020716;48.535429
de:08317:14050;Zusenhofen;Bahnhof;8.018344;48.544797
de:08317:14051;Zusenhofen;Rathaus;8.017374;48.547420
de:08317:15504;Rheinbischofsheim;Gymnasium;7.929851;48.654581
de:08317:15603;Freistett;Seniorenzentrum;7.939185;48.663737
de:08317:18517;Haslach b Oberkirch;Rathaus;8.060044;48.565745
de:08317:18518;Haslach b Oberkirch;KiGa Maria Goretti;8.061940;48.561880
de:08317:2817;Sasbachwalden;Markwaldhütte;8.192483;48.606954
de:08317:30028;Sasbach;Ochsen;8.092455;48.640527
de:08317:30029;Sasbachried;Abzweig Sasbachried;8.098178;48.654872
de:08317:30032;Achern;Gymnasium;8.081478;48.635831
de:08317:30056;Lauf;Niederhofen;8.127301;48.652759
de:08317:30057;Lauf;Neue Schule;8.130481;48.650498
de:08317:30058;Lauf;Rebstock;8.130768;48.649988
de:08317:30059;Lauf;Rathausplatz;8.128846;48.648184
de:08317:30084;Lauf;Abzweig Aubach;8.119072;48.642290
de:08317:30085;Lauf;Friedhof;8.124597;48.645774
de:08317:33013;Achern;Bahnhof;8.065380;48.633908
de:08317:34697;Helmlingen;Ratz;7.980795;48.699270
de:08317:34698;Helmlingen;Molkerei;7.969530;48.708678
de:08317:34699;Memprechtshofen;B36;7.977830;48.684629
de:08317:34700;Freistett;Busbahnhof;7.941978;48.666923
de:08317:37236;Helmlingen;Dorfstraße;7.971794;48.704523
de:08317:40000;Oberkirch;Friedhof;8.079870;48.524888
de:08317:40001;Oberkirch;Realschule;8.074732;48.534864
de:08317:40004;Oberkirch;KiGa Sr. Giovanna;8.077094;48.537725
de:08317:40010;Oberkirch;Bottenau Maisenbühl;8.044566;48.530724
de:08317:40011;Oberkirch;Bottenau St. Wendel;8.045976;48.526863
de:08317:40012;Oberkirch;Bottenau Rathaus;8.049363;48.519866
de:08317:40013;Oberkirch;Bottenau Schlatten;8.055418;48.524472
de:08317:40020;Hesselbach;Hesselbach Haus Braun;8.073591;48.509840
de:08317:40021;Hesselbach;Hesselbach Haus Walz;8.072135;48.508512
de:08317:40022;Hesselbach;Hesselbach Grünberg;8.064940;48.498424
de:08317:40023;Hesselbach;Hesselbach Kapelle;8.077166;48.511899
de:08317:40024;Hesselbach;Hesselbach-Albersbach;8.083481;48.519569
de:08317:40025;Hesselbach;Brücke;8.083652;48.520539
de:08317:40030;Oberkirch;Ödsbach Alm;8.089940;48.504525
de:08317:40032;Oberkirch;Ödsbach Heuberg;8.091332;48.513690
de:08317:40033;Oberkirch;Ödsbach Obere Alm;8.090757;48.508834
de:08317:40035;Oberkirch;Ödsbach Schule;8.087748;48.500483
de:08317:40040;Oberkirch;Ringelbach Rathaus;8.087973;48.557481
de:08317:40060;Oberkirch;Niederlehen Schwarzwaldtanne;8.081136;48.548139
de:08317:40061;Oberkirch;Niederlehen Schwender Straße;8.085727;48.554002
de:08317:40062;Oberkirch;Niederlehen Haus Hildebrand;8.085350;48.553259
de:08317:40063;Oberkirch;Ödsbach Vordere Alm;8.089554;48.517998
de:08317:41501;Sasbach;Heimschule Lender;8.089590;48.636360
de:08317:41801;Seebach;Mummelsee;8.200657;48.595935
de:08317:42131;Sasbachwalden;Kaltenbrunnen;8.193192;48.618791
de:08416:2052;Ergenzingen;Bahnhof;8.809949;48.489595
fr:24067:10331;Roeschwoog;Sud;8.032008;48.823944
fr:24067:1342;Soufflenheim;Centre de secours;7.960978;48.832513
fr:24067:1811;Beinheim;Route du Rhin;8.084847;48.858643
fr:24067:1899;Roppenheim;Village de Marques;8.084882;48.838456
fr:24067:3166;Seltz;Le Seltzbach;8.106586;48.895243
fr:24067:326;Kesseldorf;Centre;8.068839;48.875596
fr:24067:327;Beinheim;Mairie;8.084281;48.863046
fr:24067:328;Roppenheim;Centre;8.055265;48.843375
fr:24067:334;Roeschwoog;Gare SNCF;8.029591;48.833554
fr:24067:335;Roeschwoog;Centre;8.035367;48.827155
fr:24067:337;Rountzenheim;Gare SNCF;8.011355;48.820307
fr:24067:341;Soufflenheim;Hall du Marché;7.965667;48.829420
fr:24067:380;Seltz;Gare SNCF;8.098465;48.896702
de:09176:7897;Rebdorf;Kilian-Leib-Str. 121/137;11.164640;48.883259
